avg_dep,airport,num_obs,datetime,avg_weather
-2.0981576390527623,PHL,297.0,2019-04-16,Clear
2.798512384019631,PHL,297.0,2019-04-17,Clear
8.85567759495683,PHL,304.0,2019-04-18,Clear
61.900022775471626,PHL,289.0,2019-04-19,Rain Light
27.225038533025074,PHL,242.0,2019-04-20,Rain Light
25.764548114100545,PHL,285.0,2019-04-21,Clear
20.42099699251274,PHL,303.0,2019-04-22,Clear
6.861931300252238,PHL,296.0,2019-04-23,Clear
2.864924148612092,PHL,299.0,2019-04-24,Rain Light
-0.20756350600487142,PHL,304.0,2019-04-25,Rain Light
51.55268562934097,PHL,270.0,2019-04-26,Rain Light
15.140977248871984,PHL,250.0,2019-04-27,Rain Moderate
2.8056145584512495,PHL,293.0,2019-04-28,Rain Light
6.28697930255914,PHL,305.0,2019-04-29,Clear
3.6287248821510474,PHL,298.0,2019-04-30,Rain Light
2.345473639892388,PHL,300.0,2019-05-01,Rain Light
17.70406615095784,PHL,302.0,2019-05-02,Fog Severe
25.475924075924077,PHL,321.0,2019-05-03,Fog Severe
13.787728529987183,PHL,275.0,2019-05-04,Rain Light
27.794758135882986,PHL,300.0,2019-05-05,Rain Moderate
11.139606629996681,PHL,327.0,2019-05-06,Rain Light
19.969627463977744,PHL,319.0,2019-05-07,Clear
10.600777925777926,PHL,319.0,2019-05-08,Rain Light
9.37234376707557,PHL,330.0,2019-05-09,Rain Light
8.627752892292314,PHL,328.0,2019-05-10,Clear
-0.3721344034964111,PHL,274.0,2019-05-11,Rain Light
33.70188423839083,PHL,311.0,2019-05-12,Rain Light
33.63130616095097,PHL,322.0,2019-05-13,Rain Light
9.377627796422123,PHL,316.0,2019-05-14,Rain Light
12.108857443061545,PHL,321.0,2019-05-15,Clear
16.034353992347764,PHL,333.0,2019-05-16,Rain Light
10.777720745470951,PHL,329.0,2019-05-17,Rain Light
5.007846747464234,PHL,275.0,2019-05-18,Clear
22.736967374898413,PHL,306.0,2019-05-19,Clear
6.44496518880642,PHL,329.0,2019-05-20,Clear
26.5914615503696,PHL,319.0,2019-05-21,Clear
1.427768536453983,PHL,318.0,2019-05-22,Clear
32.7869703743144,PHL,293.0,2019-05-23,Rain Light
6.6395655270655265,PHL,327.0,2019-05-24,Rain Light
2.0379239167117955,PHL,270.0,2019-05-25,Clear
4.780145994208494,PHL,232.0,2019-05-26,Rain Moderate
13.192889941028236,PHL,287.0,2019-05-27,Clear
22.619144824546442,PHL,315.0,2019-05-28,Rain Light
49.683439760147834,PHL,269.0,2019-05-29,Rain Light
26.66149152872796,PHL,318.0,2019-05-30,Rain Light
2.129120797354484,PHL,327.0,2019-05-31,Rain Light
6.154257628206034,PHL,277.0,2019-06-01,Clear
29.561145058679656,PHL,310.0,2019-06-02,Rain Light
3.153140908878614,PHL,328.0,2019-06-03,Rain Heavy
0.3463084094036475,PHL,324.0,2019-06-04,Clear
13.85088463945256,PHL,302.0,2019-06-05,Rain Moderate
9.54157141089054,PHL,326.0,2019-06-06,Rain Light
8.08546910569058,PHL,324.0,2019-06-07,Clear
9.30292374231519,PHL,271.0,2019-06-08,Fog Moderate
28.420129896196425,PHL,303.0,2019-06-09,Clear
70.6747244425144,PHL,286.0,2019-06-10,Rain Light
14.511819819746648,PHL,300.0,2019-06-11,Rain Light
3.737851573377889,PHL,313.0,2019-06-12,Clear
20.256263006953585,PHL,325.0,2019-06-13,Rain Light
5.386179339854682,PHL,326.0,2019-06-14,Rain Moderate
5.909630503144654,PHL,276.0,2019-06-15,Clear
7.756343666071912,PHL,308.0,2019-06-16,Rain Light
12.217806481413753,PHL,325.0,2019-06-17,Rain Light
30.460097960243008,PHL,296.0,2019-06-18,Rain Light
26.848520999933484,PHL,304.0,2019-06-19,Rain Light
84.16411090505578,PHL,293.0,2019-06-20,Rain Moderate
17.92121359070963,PHL,319.0,2019-06-21,Rain Light
10.865058379120878,PHL,274.0,2019-06-22,Clear
9.78138676121833,PHL,310.0,2019-06-23,Clear
6.686211264665598,PHL,327.0,2019-06-24,Clear
15.444232927241615,PHL,307.0,2019-06-25,Rain Light
3.180523950180439,PHL,310.0,2019-06-26,Clear
8.003872531667541,PHL,328.0,2019-06-27,Clear
18.25144489309757,PHL,317.0,2019-06-28,Clear
38.07352244497824,PHL,242.0,2019-06-29,Rain Light
10.532660967253635,PHL,301.0,2019-06-30,Rain Light
6.2911103885741575,PHX,476.0,2018-01-01,Clear
5.540907419258967,PHX,507.0,2018-01-02,Clear
7.064675353911915,PHX,487.0,2018-01-03,Clear
1.544774654501177,PHX,463.0,2018-01-04,Clear
6.481952223106811,PHX,479.0,2018-01-05,Clear
2.783341963229452,PHX,439.0,2018-01-06,Clear
6.058905668731176,PHX,467.0,2018-01-07,Clear
13.841827610870471,PHX,472.0,2018-01-08,Clear
6.366522297563951,PHX,413.0,2018-01-09,Clear
6.594663095461498,PHX,465.0,2018-01-10,Rain Light
5.948914579052736,PHX,473.0,2018-01-11,Clear
20.5625584968696,PHX,473.0,2018-01-12,Clear
11.954576493465382,PHX,414.0,2018-01-13,Clear
10.344495398279982,PHX,431.0,2018-01-14,Clear
12.248147414539412,PHX,472.0,2018-01-15,Clear
3.333910494963127,PHX,408.0,2018-01-16,Clear
7.836948996898926,PHX,460.0,2018-01-17,Clear
5.287113673182938,PHX,473.0,2018-01-18,Clear
6.50628815519814,PHX,476.0,2018-01-19,Clear
2.9638889250592837,PHX,420.0,2018-01-20,Clear
1.9269186625504635,PHX,448.0,2018-01-21,Clear
4.522154195765307,PHX,470.0,2018-01-22,Clear
-0.44023917064567475,PHX,417.0,2018-01-23,Clear
4.6666582872465225,PHX,466.0,2018-01-24,Clear
2.4706945791540815,PHX,475.0,2018-01-25,Clear
1.5561106623343837,PHX,477.0,2018-01-26,Clear
-2.8404071806639175,PHX,419.0,2018-01-27,Clear
0.01226764319813414,PHX,453.0,2018-01-28,Clear
3.8934956077299083,PHX,478.0,2018-01-29,Clear
2.6780299868913477,PHX,418.0,2018-01-30,Clear
13.737914083012122,PHX,468.0,2018-01-31,Clear
8.665338140679417,PHX,475.0,2018-02-01,Clear
4.479511076061089,PHX,477.0,2018-02-02,Clear
0.24950643607360037,PHX,413.0,2018-02-03,Clear
6.182592171978964,PHX,427.0,2018-02-04,Clear
10.482072702556328,PHX,472.0,2018-02-05,Clear
6.349614808182579,PHX,422.0,2018-02-06,Clear
7.629795821462488,PHX,467.0,2018-02-07,Clear
7.9575831911875285,PHX,467.0,2018-02-08,Clear
8.518386086196545,PHX,464.0,2018-02-09,Clear
14.124172217882505,PHX,421.0,2018-02-10,Clear
17.299181052942046,PHX,450.0,2018-02-11,Clear
8.322961962918114,PHX,479.0,2018-02-12,Clear
7.818768377583526,PHX,418.0,2018-02-13,Clear
9.313997219553073,PHX,444.0,2018-02-14,Rain Light
18.725554118944846,PHX,495.0,2018-02-15,Rain Light
9.501145395604048,PHX,511.0,2018-02-16,Clear
5.051788176293589,PHX,443.0,2018-02-17,Clear
4.706897486167125,PHX,459.0,2018-02-18,Clear
16.084529597306105,PHX,489.0,2018-02-19,Clear
18.929711970323783,PHX,477.0,2018-02-20,Clear
16.659962160036155,PHX,481.0,2018-02-21,Clear
10.69895414950335,PHX,486.0,2018-02-22,Clear
6.750586690778945,PHX,489.0,2018-02-23,Clear
10.676609786296234,PHX,440.0,2018-02-24,Clear
4.405322581902953,PHX,473.0,2018-02-25,Clear
4.878829144406314,PHX,495.0,2018-02-26,Clear
9.185111938815645,PHX,477.0,2018-02-27,Rain Light
5.501868250111352,PHX,488.0,2018-02-28,Rain Light
3.639573906300156,PHX,492.0,2018-03-01,Clear
3.3564992777737874,PHX,476.0,2018-03-02,Clear
10.965519300572266,PHX,440.0,2018-03-03,Clear
6.938948311587621,PHX,476.0,2018-03-04,Clear
4.439681675676836,PHX,502.0,2018-03-05,Clear
-1.5911225095438992,PHX,498.0,2018-03-06,Clear
1.1119712952110712,PHX,489.0,2018-03-07,Clear
1.7033108155067258,PHX,519.0,2018-03-08,Clear
1.8808088447133389,PHX,539.0,2018-03-09,Clear
1.061638423997975,PHX,499.0,2018-03-10,Rain Light
6.723750264155266,PHX,547.0,2018-03-11,Rain Light
3.9520799000282847,PHX,523.0,2018-03-12,Clear
3.496468544075917,PHX,515.0,2018-03-13,Clear
5.7226941372287365,PHX,521.0,2018-03-14,Clear
30.064034138555844,PHX,551.0,2018-03-15,Clear
5.747712330994332,PHX,552.0,2018-03-16,Clear
5.467688616138612,PHX,506.0,2018-03-17,Clear
4.0232341207459115,PHX,549.0,2018-03-18,Clear
2.4889512908334743,PHX,527.0,2018-03-19,Clear
7.70281304324949,PHX,511.0,2018-03-20,Clear
12.391773290302272,PHX,499.0,2018-03-21,Clear
7.753369670663229,PHX,546.0,2018-03-22,Clear
3.0684942157275437,PHX,551.0,2018-03-23,Clear
3.223566410381156,PHX,480.0,2018-03-24,Clear
1.4282502552677991,PHX,544.0,2018-03-25,Clear
22.293875862589942,PHX,526.0,2018-03-26,Clear
-0.16493984002150977,PHX,514.0,2018-03-27,Clear
3.117937333044546,PHX,518.0,2018-03-28,Clear
6.578813657218735,PHX,523.0,2018-03-29,Clear
1.2369913514133404,PHX,524.0,2018-03-30,Clear
0.35813778995808765,PHX,461.0,2018-03-31,Clear
3.290416710075871,PHX,495.0,2018-04-01,Clear
137.45303741364398,PHX,522.0,2018-04-02,Clear
92.48904818797291,PHX,501.0,2018-04-03,Clear
2.7812097225000447,PHX,504.0,2018-04-04,Clear
6.455204268129178,PHX,513.0,2018-04-05,Clear
9.043751338796698,PHX,512.0,2018-04-06,Clear
2.1220548016211875,PHX,458.0,2018-04-07,Clear
2.9414146737579716,PHX,519.0,2018-04-08,Clear
1.048058150777091,PHX,505.0,2018-04-09,Clear
8.997424368847517,PHX,489.0,2018-04-10,Clear
2.7418460451793782,PHX,494.0,2018-04-11,Clear
1.511023726848879,PHX,506.0,2018-04-12,Clear
7.187459227965622,PHX,502.0,2018-04-13,Clear
3.034459002188168,PHX,406.0,2018-04-14,Clear
6.727762905662171,PHX,489.0,2018-04-15,Clear
11.055105454272189,PHX,503.0,2018-04-16,Clear
4.8324653260191806,PHX,485.0,2018-04-17,Clear
4.3882924189375805,PHX,494.0,2018-04-18,Clear
5.48143618726952,PHX,497.0,2018-04-19,Clear
1.2687398149811733,PHX,505.0,2018-04-20,Clear
0.14875529591685913,PHX,421.0,2018-04-21,Clear
3.146684824547412,PHX,489.0,2018-04-22,Clear
8.252903071642956,PHX,491.0,2018-04-23,Clear
-0.17353718021678738,PHX,484.0,2018-04-24,Clear
8.68858760494671,PHX,491.0,2018-04-25,Clear
13.313960621824108,PHX,503.0,2018-04-26,Clear
8.977738624152636,PHX,505.0,2018-04-27,Clear
5.424724128722723,PHX,420.0,2018-04-28,Clear
-2.037609499703814,PHX,493.0,2018-04-29,Clear
3.820684551886048,PHX,502.0,2018-04-30,Clear
1.0689726798256869,PHX,487.0,2018-05-01,Clear
5.2290143150794535,PHX,484.0,2018-05-02,Clear
14.32516235836733,PHX,497.0,2018-05-03,Clear
4.844213504784242,PHX,496.0,2018-05-04,Clear
-0.16166446880755292,PHX,410.0,2018-05-05,Clear
5.177374051371697,PHX,488.0,2018-05-06,Clear
-2.2436250955284827,PHX,496.0,2018-05-07,Clear
6.8330828144640305,PHX,490.0,2018-05-08,Clear
1.7095855379188716,PHX,487.0,2018-05-09,Clear
5.571578928133595,PHX,501.0,2018-05-10,Clear
4.543749260891265,PHX,499.0,2018-05-11,Clear
-1.2687597524809588,PHX,410.0,2018-05-12,Clear
1.3606407548105206,PHX,484.0,2018-05-13,Clear
5.67508414741207,PHX,495.0,2018-05-14,Clear
42.98483846400513,PHX,485.0,2018-05-15,Clear
7.889086347557828,PHX,489.0,2018-05-16,Clear
11.624208657969376,PHX,501.0,2018-05-17,Clear
4.489701645452838,PHX,495.0,2018-05-18,Clear
6.214342872326505,PHX,411.0,2018-05-19,Clear
9.417474225636303,PHX,488.0,2018-05-20,Clear
4.7255613652654045,PHX,497.0,2018-05-21,Clear
4.591526220092906,PHX,492.0,2018-05-22,Clear
7.536170414652515,PHX,491.0,2018-05-23,Clear
9.289880652112775,PHX,530.0,2018-05-24,Clear
6.7209716692764925,PHX,527.0,2018-05-25,Clear
1.2816437859415808,PHX,403.0,2018-05-26,Clear
7.1745080523792,PHX,420.0,2018-05-27,Clear
2.551693329025621,PHX,506.0,2018-05-28,Clear
3.567660526581728,PHX,493.0,2018-05-29,Clear
2.5484627133250006,PHX,488.0,2018-05-30,Clear
9.397893834560499,PHX,497.0,2018-05-31,Clear
12.873295620827232,PHX,497.0,2018-06-01,Clear
6.788174630693098,PHX,407.0,2018-06-02,Clear
6.120710993247392,PHX,486.0,2018-06-03,Clear
3.687204924056257,PHX,495.0,2018-06-04,Clear
4.412972656858951,PHX,489.0,2018-06-05,Clear
3.108100153236765,PHX,487.0,2018-06-06,Clear
5.381653805160838,PHX,488.0,2018-06-07,Clear
13.510957164116045,PHX,486.0,2018-06-08,Clear
5.892673695203444,PHX,429.0,2018-06-09,Clear
17.207897939295353,PHX,475.0,2018-06-10,Clear
7.291861236401742,PHX,488.0,2018-06-11,Clear
0.648985303273117,PHX,487.0,2018-06-12,Clear
6.028476752886424,PHX,485.0,2018-06-13,Clear
2.928408726478722,PHX,491.0,2018-06-14,Clear
7.322806970482052,PHX,490.0,2018-06-15,Clear
2.394116533485748,PHX,426.0,2018-06-16,Rain Light
0.8818492207698606,PHX,475.0,2018-06-17,Clear
1.992788287489013,PHX,486.0,2018-06-18,Clear
10.377409013775134,PHX,480.0,2018-06-19,Clear
2.274801253441028,PHX,488.0,2018-06-20,Clear
9.775707336333861,PHX,489.0,2018-06-21,Clear
8.089786979959213,PHX,486.0,2018-06-22,Clear
11.640849913330856,PHX,428.0,2018-06-23,Clear
4.077438276432965,PHX,473.0,2018-06-24,Cold Severe
5.925398688815803,PHX,486.0,2018-06-25,Clear
15.25142799501722,PHX,483.0,2018-06-26,Clear
4.157824576744904,PHX,488.0,2018-06-27,Clear
5.89485306043749,PHX,491.0,2018-06-28,Clear
14.979992171451272,PHX,490.0,2018-06-29,Clear
10.983722928276896,PHX,428.0,2018-06-30,Clear
9.38831696157516,PHX,470.0,2018-07-01,Clear
7.824126605068948,PHX,479.0,2018-07-02,Clear
-0.7286077058261088,PHX,443.0,2018-07-03,Clear
-1.8051535781587984,PHX,400.0,2018-07-04,Clear
0.6718476610917271,PHX,460.0,2018-07-05,Clear
13.161094161553626,PHX,478.0,2018-07-06,Clear
140.02204445475508,PHX,429.0,2018-07-07,Clear
10.477995526436837,PHX,480.0,2018-07-08,Clear
25.994179295649886,PHX,480.0,2018-07-09,Rain Light
8.982131661949955,PHX,471.0,2018-07-10,Rain Moderate
15.482061177815897,PHX,487.0,2018-07-11,Rain Light
11.928117329057228,PHX,491.0,2018-07-12,Rain Light
115.64605510327311,PHX,488.0,2018-07-13,Rain Light
1.2466370967288571,PHX,429.0,2018-07-14,Clear
6.624762335781483,PHX,474.0,2018-07-15,Clear
2.633516362270541,PHX,491.0,2018-07-16,Clear
7.472087187253542,PHX,483.0,2018-07-17,Clear
4.527009580182533,PHX,490.0,2018-07-18,Clear
5.689590013217153,PHX,492.0,2018-07-19,Clear
9.813487892315983,PHX,490.0,2018-07-20,Rain Light
11.558676369653865,PHX,430.0,2018-07-21,Rain Light
10.701233363912316,PHX,472.0,2018-07-22,Clear
11.894674934063467,PHX,478.0,2018-07-23,Clear
7.379897472372338,PHX,480.0,2018-07-24,Rain Light
77.05224123582613,PHX,492.0,2018-07-25,Clear
10.156248555819635,PHX,492.0,2018-07-26,Clear
10.893596964336602,PHX,485.0,2018-07-27,Clear
9.663264614594244,PHX,431.0,2018-07-28,Clear
12.550266525037348,PHX,474.0,2018-07-29,Clear
31.868091375407086,PHX,472.0,2018-07-30,Clear
12.374170740397469,PHX,484.0,2018-07-31,Rain Light
10.578764261112886,PHX,492.0,2018-08-01,Clear
35.399565037919906,PHX,471.0,2018-08-02,Clear
18.663999578544548,PHX,483.0,2018-08-03,Rain Light
4.501356361951862,PHX,426.0,2018-08-04,Clear
4.174675701782507,PHX,479.0,2018-08-05,Clear
3.556795393095203,PHX,487.0,2018-08-06,Clear
6.857055852644089,PHX,476.0,2018-08-07,Fog Moderate
22.390499519785447,PHX,472.0,2018-08-08,Rain Light
112.97107744837186,PHX,486.0,2018-08-09,Rain Light
9.836193420638557,PHX,490.0,2018-08-10,Rain Moderate
13.83786397072668,PHX,408.0,2018-08-11,Rain Light
27.021391630701643,PHX,461.0,2018-08-12,Clear
13.51047712437866,PHX,485.0,2018-08-13,Rain Light
15.372183193599945,PHX,476.0,2018-08-14,Clear
5.173459428056968,PHX,486.0,2018-08-15,Fog Moderate
4.648440904516144,PHX,487.0,2018-08-16,Clear
5.2253526186927814,PHX,488.0,2018-08-17,Clear
6.576549720552646,PHX,403.0,2018-08-18,Clear
19.38711386773095,PHX,461.0,2018-08-19,Clear
8.999302420327048,PHX,484.0,2018-08-20,Clear
11.764912600139478,PHX,413.0,2018-08-21,Rain Light
6.614773791049337,PHX,458.0,2018-08-22,Rain Light
13.424254651266146,PHX,477.0,2018-08-23,Clear
9.923651931501395,PHX,478.0,2018-08-24,Rain Moderate
-0.1519663191020106,PHX,355.0,2018-08-25,Rain Moderate
0.14993563752953104,PHX,447.0,2018-08-26,Clear
8.461119251119252,PHX,480.0,2018-08-27,Clear
8.901661416386817,PHX,414.0,2018-08-28,Clear
-2.000267468154395,PHX,455.0,2018-08-29,Clear
10.545973470973472,PHX,480.0,2018-08-30,Clear
6.654029822919284,PHX,479.0,2018-08-31,Clear
8.181726926266343,PHX,348.0,2018-09-01,Clear
0.57012459952512,PHX,379.0,2018-09-02,Rain Light
5.238568031607922,PHX,466.0,2018-09-03,Rain Light
3.0052847874799102,PHX,417.0,2018-09-04,Clear
7.204354145640274,PHX,458.0,2018-09-05,Clear
3.488345680489723,PHX,476.0,2018-09-06,Clear
1.9642725056500596,PHX,473.0,2018-09-07,Clear
9.237944046721026,PHX,356.0,2018-09-08,Clear
0.5261047324871441,PHX,453.0,2018-09-09,Clear
1.831459585735902,PHX,479.0,2018-09-10,Clear
-1.2283062255454396,PHX,420.0,2018-09-11,Clear
-1.9568086883876359,PHX,463.0,2018-09-12,Clear
-0.20456909694197853,PHX,482.0,2018-09-13,Clear
3.1592441851701114,PHX,484.0,2018-09-14,Clear
2.0955629003869323,PHX,361.0,2018-09-15,Clear
26.780986672901566,PHX,416.0,2018-09-16,Clear
18.03141540764975,PHX,484.0,2018-09-17,Clear
-0.6057726295482573,PHX,417.0,2018-09-18,Clear
0.9716455339320285,PHX,461.0,2018-09-19,Rain Light
8.510001488519185,PHX,486.0,2018-09-20,Clear
4.641193824491399,PHX,481.0,2018-09-21,Clear
6.049757883974351,PHX,358.0,2018-09-22,Clear
1.333778442676159,PHX,453.0,2018-09-23,Clear
4.082087680048563,PHX,487.0,2018-09-24,Clear
-2.14880051703055,PHX,420.0,2018-09-25,Clear
6.604009745715736,PHX,461.0,2018-09-26,Clear
6.251155576892019,PHX,488.0,2018-09-27,Clear
1.866246995041317,PHX,487.0,2018-09-28,Clear
4.215848032222394,PHX,359.0,2018-09-29,Clear
2.4566826017944052,PHX,454.0,2018-09-30,Clear
2.8846091511577745,PHX,507.0,2018-10-01,Rain Light
2.624347084242918,PHX,433.0,2018-10-02,Rain Moderate
5.699662294920916,PHX,486.0,2018-10-03,Rain Light
0.46937657100053953,PHX,510.0,2018-10-04,Clear
7.908238900939974,PHX,517.0,2018-10-05,Clear
3.586740136269365,PHX,432.0,2018-10-06,Clear
8.799324705444928,PHX,485.0,2018-10-07,Rain Light
4.110188812550446,PHX,517.0,2018-10-08,Rain Light
4.27206103801598,PHX,502.0,2018-10-09,Clear
5.072285717239974,PHX,513.0,2018-10-10,Clear
6.006000059698831,PHX,515.0,2018-10-11,Clear
3.4191497953564474,PHX,517.0,2018-10-12,Rain Light
14.391950395446814,PHX,433.0,2018-10-13,Rain Light
7.839210496998108,PHX,489.0,2018-10-14,Clear
12.206220666869752,PHX,514.0,2018-10-15,Clear
12.802094020896657,PHX,507.0,2018-10-16,Clear
6.143447313149078,PHX,509.0,2018-10-17,Clear
6.639787771604635,PHX,513.0,2018-10-18,Clear
11.460588589009689,PHX,518.0,2018-10-19,Clear
6.3284560096079385,PHX,437.0,2018-10-20,Clear
9.821327010431247,PHX,490.0,2018-10-21,Clear
4.486515142274509,PHX,517.0,2018-10-22,Clear
4.601349686453036,PHX,508.0,2018-10-23,Rain Light
1.888929729658181,PHX,513.0,2018-10-24,Clear
0.11768025950673275,PHX,518.0,2018-10-25,Clear
2.2091138762401905,PHX,515.0,2018-10-26,Clear
0.6901990091645263,PHX,431.0,2018-10-27,Clear
0.3445400391425771,PHX,485.0,2018-10-28,Clear
-0.17945763163862635,PHX,510.0,2018-10-29,Clear
-1.7306098575023698,PHX,495.0,2018-10-30,Clear
2.1120378072665655,PHX,427.0,2018-10-31,Clear
2.5331430797854853,PHX,480.0,2018-11-01,Clear
-0.6413069140918922,PHX,483.0,2018-11-02,Clear
0.22905868250695793,PHX,408.0,2018-11-03,Clear
-2.518383011865393,PHX,463.0,2018-11-04,Clear
-0.5750567202739192,PHX,482.0,2018-11-05,Clear
1.9385796530111028,PHX,435.0,2018-11-06,Clear
-0.16162287191079727,PHX,437.0,2018-11-07,Clear
5.740715435899862,PHX,488.0,2018-11-08,Clear
10.908405667383569,PHX,490.0,2018-11-09,Clear
3.8367412045535616,PHX,385.0,2018-11-10,Clear
10.904426653221835,PHX,470.0,2018-11-11,Clear
7.147571617817521,PHX,491.0,2018-11-12,Clear
7.7391142489529585,PHX,443.0,2018-11-13,Clear
2.7958216859393334,PHX,443.0,2018-11-14,Clear
8.108034926806562,PHX,490.0,2018-11-15,Clear
13.040154265210443,PHX,507.0,2018-11-16,Clear
9.485881622104532,PHX,437.0,2018-11-17,Clear
3.919563110954764,PHX,479.0,2018-11-18,Clear
2.6585905998474306,PHX,490.0,2018-11-19,Clear
16.09276426550253,PHX,497.0,2018-11-20,Clear
8.720792001872825,PHX,521.0,2018-11-21,Clear
-1.4931594610579308,PHX,294.0,2018-11-22,Clear
7.353771450509039,PHX,343.0,2018-11-23,Clear
14.322080851132606,PHX,502.0,2018-11-24,Clear
18.84259046960596,PHX,526.0,2018-11-25,Clear
27.179023714723954,PHX,506.0,2018-11-26,Clear
7.360891284476458,PHX,445.0,2018-11-27,Clear
4.804580732481205,PHX,442.0,2018-11-28,Clear
17.954751616444053,PHX,480.0,2018-11-29,Clear
-0.04599526548484237,PHX,491.0,2018-11-30,Rain Moderate
2.2597882512834184,PHX,391.0,2018-12-01,Clear
3.2225497619932293,PHX,456.0,2018-12-02,Clear
0.5720022751391155,PHX,488.0,2018-12-03,Clear
1.7308976064283326,PHX,441.0,2018-12-04,Clear
26.030397258141004,PHX,438.0,2018-12-05,Clear
4.65070578630771,PHX,487.0,2018-12-06,Rain Light
8.614680136920843,PHX,495.0,2018-12-07,Clear
3.606889160444244,PHX,387.0,2018-12-08,Clear
-1.6494998568034187,PHX,451.0,2018-12-09,Clear
0.06735430182023944,PHX,487.0,2018-12-10,Clear
2.352034424371478,PHX,440.0,2018-12-11,Clear
1.8996522502664064,PHX,439.0,2018-12-12,Clear
0.13326091190502865,PHX,488.0,2018-12-13,Clear
18.36103604899729,PHX,491.0,2018-12-14,Clear
-2.1923632571436777,PHX,390.0,2018-12-15,Clear
5.046418036522237,PHX,455.0,2018-12-16,Clear
2.65438440045459,PHX,487.0,2018-12-17,Clear
1.5669343903422115,PHX,487.0,2018-12-18,Clear
2.5158213834550214,PHX,509.0,2018-12-19,Clear
10.05169115111387,PHX,520.0,2018-12-20,Clear
17.846406840347438,PHX,535.0,2018-12-21,Clear
4.520802701197438,PHX,533.0,2018-12-22,Clear
6.06589695417421,PHX,530.0,2018-12-23,Clear
0.5177635879390267,PHX,358.0,2018-12-24,Clear
1.4082474170709465,PHX,387.0,2018-12-25,Clear
7.942015786278081,PHX,522.0,2018-12-26,Clear
18.393239760687113,PHX,514.0,2018-12-27,Storm Severe
8.841366422688786,PHX,524.0,2018-12-28,Clear
14.639848995244753,PHX,529.0,2018-12-29,Clear
5.924707990298136,PHX,530.0,2018-12-30,Clear
14.173599616249358,PHX,438.0,2018-12-31,Rain Light
9.220891635597518,PHX,492.0,2019-01-01,Clear
4.779747968593433,PHX,518.0,2019-01-02,Clear
6.471682530561602,PHX,510.0,2019-01-03,Clear
8.998297420995051,PHX,510.0,2019-01-04,Clear
7.141953203166019,PHX,453.0,2019-01-05,Clear
16.003428666136774,PHX,479.0,2019-01-06,Rain Light
4.050611522395695,PHX,486.0,2019-01-07,Clear
1.3153919901435023,PHX,433.0,2019-01-08,Clear
0.7376823176823177,PHX,468.0,2019-01-09,Clear
-1.623940507434507,PHX,487.0,2019-01-10,Clear
0.009849648103574853,PHX,481.0,2019-01-11,Clear
1.361285335390195,PHX,413.0,2019-01-12,Clear
4.139736853112138,PHX,471.0,2019-01-13,Rain Light
4.043213455464074,PHX,483.0,2019-01-14,Clear
2.8494693337479196,PHX,437.0,2019-01-15,Clear
2.12966731857048,PHX,467.0,2019-01-16,Rain Light
2.481512426560736,PHX,483.0,2019-01-17,Clear
9.227787578649144,PHX,476.0,2019-01-18,Clear
16.504354413036012,PHX,389.0,2019-01-19,Clear
7.801802751848048,PHX,446.0,2019-01-20,Clear
59.60681123237883,PHX,486.0,2019-01-21,Clear
6.845914753236182,PHX,431.0,2019-01-22,Clear
3.0273769440436107,PHX,474.0,2019-01-23,Clear
7.447023205328495,PHX,489.0,2019-01-24,Clear
3.6344089359710563,PHX,485.0,2019-01-25,Clear
4.7491217461219595,PHX,413.0,2019-01-26,Clear
3.204767044865084,PHX,471.0,2019-01-27,Clear
11.112985875609827,PHX,476.0,2019-01-28,Clear
2.17053325088899,PHX,426.0,2019-01-29,Clear
1.4986983971347594,PHX,455.0,2019-01-30,Clear
7.316562757801323,PHX,469.0,2019-01-31,Clear
2.0280887577588493,PHX,487.0,2019-02-01,Clear
2.2795671412406486,PHX,392.0,2019-02-02,Clear
3.969795324225704,PHX,435.0,2019-02-03,Rain Light
19.651424805206535,PHX,488.0,2019-02-04,Clear
10.759342571009237,PHX,434.0,2019-02-05,Clear
1.3955634005556274,PHX,469.0,2019-02-06,Rain Light
10.361751984376241,PHX,485.0,2019-02-07,Clear
9.690399051723837,PHX,480.0,2019-02-08,Clear
14.079244618854506,PHX,413.0,2019-02-09,Clear
3.858481232267464,PHX,471.0,2019-02-10,Clear
12.392167918663356,PHX,485.0,2019-02-11,Clear
19.24878661321287,PHX,430.0,2019-02-12,Clear
10.952504112396124,PHX,463.0,2019-02-13,Clear
19.914319107621242,PHX,486.0,2019-02-14,Rain Light
6.099664240126685,PHX,511.0,2019-02-15,Rain Light
3.123789123707089,PHX,450.0,2019-02-16,Cold Severe
14.907199199679992,PHX,467.0,2019-02-17,Clear
5.7958115581307705,PHX,494.0,2019-02-18,Rain Light
5.443647943277573,PHX,484.0,2019-02-19,Clear
17.211761129816686,PHX,481.0,2019-02-20,Clear
20.877602546081384,PHX,485.0,2019-02-21,Rain Light
25.02775129059285,PHX,484.0,2019-02-22,Rain Light
5.912360848260085,PHX,444.0,2019-02-23,Clear
5.859459229042562,PHX,479.0,2019-02-24,Clear
6.416483001716742,PHX,490.0,2019-02-25,Clear
7.714078633902389,PHX,482.0,2019-02-26,Clear
5.458985622170056,PHX,491.0,2019-02-27,Clear
4.912293246766181,PHX,498.0,2019-02-28,Clear
8.67545277172977,PHX,502.0,2019-03-01,Clear
9.252713870653707,PHX,456.0,2019-03-02,Clear
